6345
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PT|PVEM|MC|MORENA|PES|RSP|FPM|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|CI1|CNR|NULOS|TOTAL|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
7|11|615|C|1|0|1|667|41|10|0|E0|0||30|2|23|0|1|10|1|23|0|1|3|0|0|0|0|0|0|0|1|0|0|6|71|2021|6|1|23|55|1|1|N
7|11|721|C|4|0|1|699|52|20|0|E0|0||40|0|6|0|6|86|9|139|0|12|20|0|0|2|0|1|1|0|1|0|1|13|297|2021|6|2|0|2|43|1|N
7|11|723|B|1|0|3|568|52|20|0|E0|0||43|3|13|36|7|105|5|21|0|3|7|0|1|0|2|0|0|0|1|0|0|50|254|2021|6|2|0|3|20|1|N
7|11|724|E|2|0|3|568|52|20|0|E0|0||46|7|54|139|17|176|1|62|0|9|1|0|0|0|0|0|0|0|1|0|0|37|504|2021|6|2|0|4|24|1|N
7|11|726|E|2|0|3|165|52|20|0|E0|0||53|1|23|21|3|7|1|3|0|5|0|0|0|0|0|0|0|0|0|0|0|1|65|2021|6|2|0|3|30|1|N
7|11|730|E|3|0|3|389|52|20|0|E0|0||76|9|0|31|32|31|5|28|9|14|11|0|0|0|0|0|0|0|1|0|0|79|250|2021|6|2|0|2|56|1|N
7|11|731|E|1|0|3|517|52|20|0|E0|0||61|6|90|21|22|99|9|15|6|23|27|0|1|0|3|0|0|0|1|0|0|64|387|2021|6|2|0|3|17|1|N
7|11|731|E|1|1|3|517|52|20|0|E0|0||61|0|98|139|22|7|4|60|6|9|15|1|0|0|0|0|0|1|0|0|0|56|418|2021|6|2|0|4|8|1|N
7|11|735|E|1|0|3|569|52|20|0|E0|0||51|0|14|25|18|39|3|61|0|0|6|0|1|1|0|0|0|0|0|0|0|2|170|2021|6|2|0|3|46|1|N
7|11|749|E|1|0|3|384|52|20|0|E0|0||66|3|54|33|9|125|5|5|3|3|4|0|0|0|0|1|0|3|0|0|0|20|268|2021|6|2|0|3|20|1|N
7|11|754|B|1|0|3|388|52|20|0|E0|0||70|8|0|70|8|42|19|84|9|22|4|2|1|0|0|0|0|6|0|0|0|57|332|2021|6|2|0|4|27|1|N
7|11|1454|C|2|0|1|743|95|22|0|E0|0||108|9|5|83|43|192|5|97|1|27|4|0|0|0|0|0|0|1|0|0|0|23|490|2021|6|2|0|8|20|1|N
7|11|1454|C|4|0|1|743|95|22|0|E0|0||108|0|32|24|3|58|5|15|0|4|1|0|0|0|0|0|0|1|0|0|0|7|150|2021|6|2|0|9|54|1|N
7|11|1458|C|2|0|2|602|95|22|0|E0|0||112|7|54|139|17|176|1|62|0|9|1|0|0|0|0|0|0|0|1|0|0|37|504|2021|6|2|0|8|52|1|N
7|11|1462|E|1|0|2|599|95|22|0|E0|0||117|3|13|36|7|105|5|21|0|3|7|0|1|0|2|0|0|0|1|0|0|50|254|2021|6|2|0|11|5|1|N
7|11|2135|E|1|0|3|435|41|10|0|E0|0||31|5|66|24|19|89|5|73|7|15|6|0|1|0|0|0|0|3|0|0|0|29|342|2021|6|2|0|9|54|1|N
7|12|164|C|4|0|1|683|15|24|0|E0|0||2|45|22|8|16|45|12|232|11|3|4|3|0|1|1|0|0|0|0|0|0|18|421|2021|6|1|23|55|16|1|N
7|12|168|C|1|0|1|537|15|24|0|E0|0||5|31|34|6|7|0|17|176|6|13|4|1|1|0|0|0|0|0|0|0|1|32|329|2021|6|1|23|54|12|1|N
7|12|172|E|1|0|3|229|15|24|0|E0|0||7|19|18|2|10|2|6|132|7|1|2|1|0|0|0|0|0|0|0|0|0|12|212|2021|6|1|23|55|52|1|N
7|12|184|B|1|0|2|564|15|24|0|E0|0||15|20|44|5|25|10|8|109|5|15|12|0|0|0|0|0|0|0|0|0|0|23|276|2021|6|1|23|55|24|1|N
7|12|1256|B|1|0|3|457|88|24|0|E0|0||30|17|19|5|13|14|6|228|13|13|11|0|1|0|0|0|0|0|0|0|1|16|357|2021|6|2|0|10|15|1|N
7|12|1261|B|1|0|3|421|88|24|0|E0|0||34|20|44|5|25|10|8|109|5|15|12|0|0|0|0|0|0|0|0|0|0|23|276|2021|6|2|0|9|54|1|N
7|12|1268|C|1|0|1|561|90|19|0|E0|0||39|18|39|1|25|35|5|86|9|19|9|1|0|0|1|0|0|0|0|0|0|0|248|2021|6|2|0|9|39|1|N
7|12|1310|C|1|0|1|455|90|19|0|E0|0||69|20|17|6|2|0|0|199|8|23|6|0|0|0|0|0|0|0|0|0|0|20|301|2021|6|2|0|9|16|1|N
7|12|1321|B|1|0|1|561|90|19|0|E0|0||55|12|37|3|12|40|8|138|6|8|3|1|0|0|0|0|0|0|0|0|0|29|297|2021|6|2|0|10|55|1|N
7|12|1324|B|1|0|1|428|90|19|0|E0|0||86|17|19|5|13|14|6|228|13|13|11|0|1|0|0|0|0|0|0|0|1|16|357|2021|6|2|0|9|43|1|N
7|12|1328|C|1|0|1|668|90|19|0|E0|0||92|24|42|4|26|52|10|140|16|29|4|3|0|1|1|0|0|0|0|0|0|20|372|2021|6|2|0|10|3|1|N
7|12|1332|C|3|0|1|722|90|19|0|E0|0||95|17|47|4|8|34|6|263|10|5|12|0|1|0|0|0|0|0|0|0|0|2|409|2021|6|2|0|9|46|1|N
7|12|1335|B|1|0|1|704|90|19|0|E0|0||89|47|42|6|7|39|17|123|13|18|8|1|0|1|1|0|0|0|0|0|0|17|340|2021|6|2|0|9|43|1|N
7|12|1342|C|3|0|1|655|90|19|0|E0|0||105|14|36|3|5|0|8|72|4|7|2|0|0|0|0|0|0|0|0|0|0|5|156|2021|6|2|0|10|58|1|N
7|12|1388|B|1|0|3|546|90|16|0|E0|0||108|5|16|6|9|39|6|239|1|20|8|0|1|1|0|0|0|0|0|0|0|43|394|2021|6|2|0|11|28|1|N
7|12|1393|C|2|0|3|556|90|16|0|E0|0||112|26|48|1|23|39|6|136|7|3|10|1|2|1|1|0|0|0|0|0|1|13|318|2021|6|2|0|11|54|1|N
7|12|1397|C|2|0|1|706|90|16|0|E0|0||114|24|10|5|9|57|15|303|8|15|10|1|0|0|0|0|0|0|0|0|0|9|466|2021|6|2|0|11|35|1|N
7|12|1581|C|1|0|1|623|101|24|0|E0|0||118|46|0|5|2|53|6|196|10|12|15|1|0|0|1|0|0|0|0|0|0|0|347|2021|6|2|0|10|19|1|N
7|12|1585|E|1|0|3|349|101|24|0|E0|0||120|15|32|12|23|14|2|218|4|2|1|2|0|0|0|0|0|0|0|0|0|6|331|2021|6|2|0|11|6|1|N
7|12|1778|C|2|0|2|641|105|24|0|E0|0||133|42|52|9|25|7|9|252|19|21|9|3|0|0|0|0|0|0|0|0|1|49|498|2021|6|2|0|9|28|1|N
7|13|65|E|1|1|3|441|6|17|0|E0|0||39|0|109|56|13|8|13|137|0|23|0|0|3|1|0|0|0|5|7|0|0|21|396|2021|6|1|23|56|9|1|N
7|13|113|B|1|0|2|558|10|17|0|E0|0||47|13|46|7|30|25|23|166|8|96|4|0|0|0|2|0|0|1|3|0|1|16|441|2021|6|1|23|55|52|1|N
7|13|125|B|1|0|3|560|11|17|0|E0|0||29|16|22|0|30|73|3|33|0|22|0|1|0|0|0|0|0|1|3|0|0|13|217|2021|6|1|23|54|45|1|N
7|13|445|C|1|0|3|501|30|17|0|E0|0||1|14|88|27|0|79|10|9|10|0|20|4|3|0|0|0|0|0|0|0|0|89|353|2021|6|1|23|55|35|1|N
7|13|447|C|1|0|3|562|30|17|0|E0|0||4|9|31|35|26|39|15|108|1|48|4|2|1|0|0|0|1|3|0|0|0|16|339|2021|6|1|23|56|18|1|N
7|13|539|B|1|0|3|589|36|17|0|E0|0||44|12|0|23|53|67|22|102|3|72|0|2|2|0|0|1|1|0|0|0|0|30|390|2021|6|1|23|56|20|1|N
7|13|542|B|1|0|2|533|37|16|0|E0|0||122|4|67|23|53|62|13|153|2|0|10|2|0|0|1|1|1|2|0|0|0|0|394|2021|6|1|23|55|30|1|N
7|13|771|B|1|0|3|627|54|16|0|E0|0||130|24|55|7|16|15|4|36|4|37|12|0|0|1|0|0|0|1|0|0|0|1|213|2021|6|2|0|4|5|1|N
7|13|810|B|1|0|3|627|57|17|0|E0|0||72|3|11|8|57|46|0|187|30|0|4|3|2|0|2|0|0|0|0|0|0|24|377|2021|6|2|0|4|43|1|N
7|13|811|C|2|0|3|517|57|17|0|E0|0||71|30|37|20|0|27|0|115|0|60|3|0|1|0|0|0|0|2|0|0|0|50|345|2021|6|2|0|3|36|1|N
7|13|812|E|1|0|3|399|57|17|0|E0|0||73|31|0|12|0|1|37|54|5|8|15|1|0|0|1|0|0|5|0|0|0|51|221|2021|6|2|0|2|48|1|N
7|13|813|B|1|0|3|666|57|17|0|E0|0||74|3|94|0|0|72|0|196|10|0|23|4|2|0|0|0|0|0|1|0|1|40|446|2021|6|2|0|4|43|1|N
7|13|1189|B|1|0|2|655|81|23|0|E0|0||20|13|46|7|30|25|23|166|8|96|4|0|0|0|2|0|0|1|3|0|1|16|441|2021|6|2|0|4|22|1|N
7|13|1197|E|2|0|3|271|119|23|0|E0|0||13|7|55|0|33|22|3|12|6|11|18|0|0|1|0|1|1|1|1|0|0|9|181|2021|6|2|0|3|33|1|N
7|13|1200|B|1|0|3|602|81|23|0|E0|0||19|23|18|12|11|55|21|116|20|0|29|0|1|1|0|0|3|2|2|0|0|41|355|2021|6|2|0|3|23|1|N
7|13|1367|E|1|0|3|395|90|24|0|E0|0||102|0|23|15|19|14|10|9|9|5|4|1|0|0|0|0|0|1|2|0|0|17|129|2021|6|2|0|4|12|1|N
7|13|1755|C|1|0|1|646|103|16|0|E0|0||81|6|0|19|22|17|0|78|6|3|8|0|0|0|0|0|0|0|3|0|0|11|173|2021|6|2|0|11|31|1|N
7|13|1764|B|1|0|3|667|103|16|0|E0|0||84|16|21|10|10|28|0|163|0|51|15|2|1|0|0|1|1|0|3|0|0|6|328|2021|6|2|0|8|32|1|N
7|13|1768|B|1|0|3|623|103|16|0|E0|0||82|12|13|37|0|0|2|0|0|26|22|0|0|1|0|0|0|3|1|0|1|35|153|2021|6|2|0|8|48|1|N
7|13|2145|B|1|0|1|651|57|17|0|E0|0||58|0|105|20|28|0|8|30|6|75|13|1|0|0|1|0|0|0|4|0|0|28|319|2021|6|2|0|8|36|1|N
8|1|1808|B|1|0|1|411|37|7|0|E0|0||135|24|0|4|19|18|10|128|3|10|3|1|1|1|0|0|0|0|0|0|0|8|230|2021|6|2|0|2|51|1|N
8|1|1826|C|2|0|1|698|37|7|0|E0|0||115|47|21|4|8|6|2|189|11|16|6|0|1|0|0|0|0|0|0|0|0|11|322|2021|6|2|0|3|52|1|N
8|1|1832|B|1|0|1|387|37|7|0|E0|0||133|26|32|4|13|15|10|108|3|12|11|0|0|0|0|0|0|0|0|0|0|0|234|2021|6|2|0|2|32|1|N
8|1|1852|B|1|0|1|695|37|7|0|E0|0||141|48|40|1|12|10|6|121|14|19|10|1|0|1|0|0|0|0|0|0|0|10|293|2021|6|2|0|1|57|1|N
8|1|1877|B|1|0|1|677|37|7|0|E0|0||122|16|20|5|4|18|5|88|7|9|15|2|0|0|0|0|0|0|0|0|1|18|208|2021|6|2|0|4|0|1|N
8|1|1877|C|1|0|1|676|37|7|0|E0|0||122|22|19|2|21|9|8|145|0|11|9|0|1|0|0|0|0|0|0|0|1|18|266|2021|6|2|0|4|30|1|N
8|1|1880|B|1|0|1|461|37|7|0|E0|0||143|25|26|5|8|22|8|115|9|17|7|1|1|0|0|0|0|0|0|0|0|10|254|2021|6|2|0|3|31|1|N
8|1|1880|C|1|0|1|460|37|7|0|E0|0||143|16|29|4|15|10|6|159|12|14|2|2|0|0|0|0|0|0|0|0|0|6|275|2021|6|2|0|3|28|1|N
8|1|1903|B|1|0|1|451|37|7|0|E0|0||117|43|6|4|10|17|9|104|4|12|7|2|0|0|0|0|0|0|0|0|0|15|233|2021|6|2|0|3|31|1|N
8|1|1919|B|1|0|1|653|37|7|0|E0|0||129|6|25|2|0|9|5|99|11|16|4|0|1|0|0|0|0|0|0|0|0|16|194|2021|6|2|0|3|52|1|N
8|1|1923|B|1|0|1|442|37|7|0|E0|0||125|57|25|3|12|8|11|111|17|17|4|1|0|0|0|0|0|0|0|0|0|13|279|2021|6|2|0|4|17|1|N
8|1|1926|C|1|0|1|405|37|7|0|E0|0||126|28|26|4|11|4|3|122|7|14|5|2|0|0|0|0|0|0|0|0|0|18|244|2021|6|2|0|2|20|1|N
8|1|2719|C|1|0|1|610|37|9|0|E0|0||75|15|32|0|13|15|12|183|5|11|8|0|0|0|0|0|0|0|0|0|0|2|296|2021|6|2|0|9|51|1|N
8|1|2727|C|1|0|1|470|37|9|0|E0|0||72|20|31|4|1|11|13|169|0|13|5|0|0|0|0|0|0|0|0|0|0|13|280|2021|6|2|0|10|40|1|N
8|1|2729|B|1|0|1|576|37|9|0|E0|0||70|32|26|0|11|15|8|75|4|5|8|1|0|0|1|0|0|0|0|0|0|12|198|2021|6|2|0|9|54|1|N
8|1|2747|B|1|0|1|381|37|9|0|E0|0||76|0|2|5|19|9|7|74|6|8|9|0|1|0|1|0|0|0|0|0|0|7|148|2021|6|2|0|8|45|1|N
8|1|2757|C|1|0|1|432|37|7|0|E0|0||96|20|47|3|17|19|0|86|0|10|7|1|0|0|0|0|0|0|0|0|0|12|222|2021|6|2|0|9|0|1|N
8|1|2762|C|1|0|1|430|37|7|0|E0|0||103|0|35|3|5|7|8|64|13|11|6|0|1|0|1|0|0|0|0|0|0|8|162|2021|6|2|0|10|19|1|N
8|1|2778|C|1|0|1|636|37|9|0|E0|0||64|21|39|3|8|13|11|104|10|14|13|1|0|1|0|0|0|0|0|0|0|10|248|2021|6|2|0|11|46|1|N
8|1|2809|C|1|0|1|488|37|7|0|E0|0||97|23|22|2|13|8|12|125|13|15|6|1|1|0|0|0|0|0|0|0|0|14|255|2021|6|2|0|11|35|1|N
8|1|2812|B|1|0|1|701|37|7|0|E0|0||109|43|23|5|10|3|4|103|11|8|8|0|0|0|0|0|0|0|0|0|1|16|235|2021|6|2|0|11|50|1|N
8|1|2815|C|1|0|1|713|37|10|0|E0|0||83|26|32|4|13|15|10|108|3|12|11|0|0|0|0|0|0|0|0|0|0|0|234|2021|6|2|0|10|15|1|N
8|1|2815|C|4|0|1|713|37|10|0|E0|0||83|52|27|3|7|11|10|192|9|5|12|0|0|0|0|0|0|0|0|0|1|2|331|2021|6|2|0|8|38|1|N
8|1|3020|B|1|0|1|209|37|10|0|E0|0||4|41|31|6|2|0|5|34|13|4|12|2|0|0|0|0|0|0|0|0|0|5|155|2021|6|2|0|11|24|1|N
8|1|3021|C|2|0|1|653|37|10|0|E0|0||1|20|47|3|17|19|0|86|0|10|7|1|0|0|0|0|0|0|0|0|0|12|222|2021|6|2|0|11|9|1|N
8|2|13|B|1|0|3|417|1|11|0|E0|0||6|97|85|8|11|6|15|23|7|9|0|0|4|0|0|0|0|0|0|0|1|14|280|2021|6|1|23|54|12|1|N
8|2|61|B|1|0|1|706|5|1|0|E0|0||7|50|2|9|21|35|9|130|11|21|22|0|6|0|0|0|0|0|4|0|0|13|333|2021|6|1|23|54|25|1|N
8|2|65|B|1|0|1|501|5|1|0|E0|0||8|44|39|41|5|25|0|50|4|0|20|0|2|0|0|0|0|0|1|0|2|13|246|2021|6|1|23|56|36|1|N
8|2|151|B|1|0|1|667|10|11|0|E0|0||15|30|28|8|6|0|0|6|4|0|7|0|0|2|1|0|0|0|0|0|1|6|99|2021|6|1|23|56|24|1|N
8|2|164|B|1|0|1|418|10|11|0|E0|0||22|19|34|19|21|24|10|39|5|4|13|3|1|0|2|0|0|0|10|0|0|4|208|2021|6|1|23|55|20|1|N
8|2|1044|C|2|0|3|527|23|1|0|E0|0||33|20|47|38|6|25|0|29|11|18|0|6|0|0|1|0|0|0|1|0|4|8|214|2021|6|1|23|53|51|1|N
8|2|1375|B|1|0|2|558|35|1|0|E0|0||42|35|35|8|16|25|7|70|3|16|13|4|0|0|0|0|0|0|6|0|0|18|256|2021|6|2|0|3|17|1|N
8|2|1377|B|1|0|2|575|35|1|0|E0|0||43|39|22|6|6|4|14|62|4|0|9|0|1|1|1|0|0|0|0|0|2|3|174|2021|6|2|0|2|56|1|N
8|2|1377|C|1|0|2|574|35|1|0|E0|0||43|36|43|40|6|24|9|91|4|7|14|0|0|0|2|0|0|0|0|0|0|0|276|2021|6|2|0|4|36|1|N
8|2|1379|C|2|0|3|575|35|1|0|E0|0||45|27|42|1|6|1|10|37|3|6|7|0|0|0|1|0|0|0|1|0|0|3|145|2021|6|2|0|2|20|1|N
8|2|1381|B|1|0|3|463|35|1|0|E0|0||44|8|15|0|1|0|7|51|3|1|11|0|0|1|0|0|0|0|0|0|1|17|116|2021|6|2|0|4|12|1|N
8|2|1827|C|1|0|1|657|37|8|0|E0|0||63|27|0|5|0|0|15|6|1|10|0|0|2|0|0|0|0|0|0|0|0|3|69|2021|6|2|0|1|59|1|N
8|2|1828|B|1|0|1|478|37|5|0|E0|0||48|58|22|0|22|0|0|48|0|17|8|3|0|1|0|0|0|0|0|0|1|14|194|2021|6|2|0|2|51|1|N
8|2|1830|C|1|0|1|525|37|5|0|E0|0||47|64|32|61|15|11|7|69|5|6|20|1|1|0|0|0|0|0|1|0|1|11|305|2021|6|2|0|2|11|1|N
8|2|1876|B|1|0|1|405|37|8|0|E0|0||52|0|32|0|17|27|0|83|3|8|1|0|3|0|1|0|0|0|0|0|4|18|197|2021|6|2|0|4|12|1|N
8|2|1936|B|1|0|1|645|37|8|0|E0|0||60|36|43|40|6|24|9|91|4|7|14|0|0|0|2|0|0|0|0|0|0|0|276|2021|6|2|0|4|3|1|N
8|2|1937|B|1|0|1|461|37|8|0|E0|0||57|52|10|31|13|0|7|110|10|6|19|2|2|0|0|0|0|0|3|0|0|3|268|2021|6|2|0|2|41|1|N
8|2|1940|C|2|0|1|668|37|8|0|E0|0||73|30|28|8|6|0|0|6|4|0|7|0|0|2|1|0|0|0|0|0|1|6|99|2021|6|2|0|3|4|1|N
8|2|2917|C|1|0|1|544|37|8|0|E0|0||87|22|29|48|3|28|0|98|6|16|0|0|3|1|0|0|0|0|1|0|0|17|272|2021|6|2|0|8|3|1|N
8|2|3056|B|1|0|1|194|37|10|0|E0|0||66|12|16|21|4|0|11|55|5|4|3|0|2|0|1|0|0|0|0|0|1|7|142|2021|6|2|0|8|13|1|N
8|2|3067|B|1|0|1|265|37|10|0|E0|0||97|13|19|28|7|10|7|93|6|17|24|1|1|0|0|0|0|0|0|0|3|20|249|2021|6|2|0|8|17|1|N
8|2|3078|B|1|0|1|492|37|10|0|E0|0||97|92|39|22|20|32|14|71|8|0|1|0|0|0|1|0|0|0|3|0|5|15|323|2021|6|2|0|11|58|1|N
8|2|3100|B|1|0|1|339|37|10|0|E0|0||107|0|0|22|13|3|21|84|8|10|0|0|4|0|0|0|0|0|3|0|1|19|188|2021|6|2|0|11|2|1|N
8|2|3153|B|1|0|1|472|37|10|0|E0|0||119|47|45|19|20|13|5|102|13|11|13|4|0|0|0|0|0|0|3|0|0|0|295|2021|6|2|0|11|54|1|N
8|2|3155|C|1|0|1|403|37|10|0|E0|0||117|63|42|21|3|37|8|72|7|22|12|1|0|4|1|0|0|0|3|0|1|8|305|2021|6|2|0|9|9|1|N
8|3|1426|C|2|0|1|527|37|2|0|E0|0||6|29|15|6|2|13|13|124|9|3|4|0|0|0|0|0|0|0|1|0|0|11|230|2021|6|2|0|2|51|1|N
8|3|1454|B|1|0|1|333|37|3|0|E0|0||26|32|67|4|0|12|7|72|6|15|6|0|0|0|0|0|0|0|1|0|0|10|232|2021|6|2|0|3|26|1|N
8|3|1462|B|1|0|1|624|37|3|0|E0|0||18|23|35|3|18|12|11|61|10|12|0|0|1|1|0|0|0|0|2|0|0|17|206|2021|6|2|0|2|5|1|N
8|3|1472|C|1|0|1|677|37|3|0|E0|0||14|29|48|7|4|3|9|61|5|10|10|0|1|0|1|0|0|0|1|0|2|18|209|2021|6|2|0|2|14|1|N
8|3|1473|B|1|0|1|674|37|3|0|E0|0||15|15|44|4|10|6|4|77|8|2|8|0|2|1|1|0|0|0|2|0|0|17|201|2021|6|2|0|2|38|1|N
8|3|1478|B|1|0|1|447|37|3|0|E0|0||21|15|48|1|16|13|10|92|7|0|9|1|0|0|0|0|0|0|2|0|0|8|222|2021|6|2|0|3|46|1|N
8|3|1493|B|1|0|1|262|37|4|0|E0|0||27|37|70|1|2|10|6|25|11|8|5|0|0|0|0|0|0|0|2|0|0|17|194|2021|6|2|0|3|4|1|N
8|3|1506|C|1|0|1|401|37|3|0|E0|0||33|17|38|8|23|9|2|77|7|1|5|1|1|0|1|0|0|0|1|0|0|16|207|2021|6|2|0|2|14|1|N
8|3|1558|C|1|0|1|435|37|3|0|E0|0||43|0|65|5|13|6|6|70|4|0|10|1|1|0|0|0|0|0|3|0|0|16|200|2021|6|2|0|1|57|1|N
8|3|1560|C|2|0|1|727|37|3|0|E0|0||47|43|33|0|15|12|7|74|4|11|8|0|0|0|0|0|0|0|0|0|2|12|221|2021|6|2|0|4|30|1|N
8|3|1959|B|1|0|1|372|37|4|0|E0|0||56|33|18|3|5|9|4|66|0|6|7|1|0|0|1|0|0|0|1|0|0|11|165|2021|6|2|0|9|32|1|N
8|3|1976|B|1|0|1|712|37|3|0|E0|0||51|34|24|0|17|8|7|75|7|9|10|1|0|0|0|0|0|0|0|0|1|0|193|2021|6|2|0|8|38|1|N
8|3|2007|C|1|0|1|423|37|3|0|E0|0||49|59|46|5|10|16|6|45|4|5|4|1|1|0|0|0|0|0|0|0|0|5|207|2021|6|2|0|10|15|1|N
8|3|2016|B|1|0|1|620|37|3|0|E0|0||64|29|71|1|8|13|8|99|12|1|0|0|0|1|0|0|0|0|1|0|2|17|263|2021|6|2|0|11|58|1|N
8|3|2042|B|1|0|1|392|37|4|0|E0|0||76|59|46|5|10|16|6|45|4|5|4|1|1|0|0|0|0|0|0|0|0|5|207|2021|6|2|0|11|9|1|N
8|3|2045|B|1|0|1|697|37|3|0|E0|0||73|12|39|5|14|12|5|67|6|17|4|1|0|0|1|0|0|0|2|0|2|6|193|2021|6|2|0|10|47|1|N
8|3|2046|B|1|0|1|483|37|3|0|E0|0||72|33|35|4|15|2|10|97|12|4|3|0|0|0|1|0|0|0|0|0|0|11|227|2021|6|2|0|10|58|1|N
8|3|2056|C|2|0|1|731|37|3|0|E0|0||70|29|15|6|2|13|13|124|9|3|4|0|0|0|0|0|0|0|1|0|0|11|230|2021|6|2|0|12|1|1|N
8|3|2065|C|2|0|1|646|37|4|0|E0|0||79|48|54|5|9|13|3|85|8|19|5|0|0|0|0|0|0|0|0|0|0|10|259|2021|6|2|0|10|26|1|N
8|3|2114|B|1|0|1|502|37|2|0|E0|0||81|40|48|4|11|8|3|65|7|15|0|0|1|0|1|0|0|0|1|0|4|3|211|2021|6|2|0|8|45|1|N
8|3|2140|B|1|0|1|582|37|2|0|E0|0||88|0|37|2|15|12|8|64|5|4|6|1|0|0|1|0|0|0|0|0|1|7|163|2021|6|2|0|9|39|1|N
8|3|2155|C|3|0|1|749|37|2|0|E0|0||89|8|51|1|10|7|4|104|4|8|5|0|1|0|0|0|0|0|1|0|2|6|212|2021|6|2|0|8|52|1|N
8|3|2181|B|1|0|1|724|37|6|0|E0|0||108|45|54|6|12|16|4|134|3|12|5|0|0|0|0|0|0|0|0|0|0|13|304|2021|6|2|0|8|45|1|N
8|3|2188|C|6|0|1|684|37|2|0|E0|0||97|46|38|6|6|14|2|63|6|7|2|0|0|0|1|0|0|0|0|0|0|11|202|2021|6|2|0|9|35|1|N
8|3|2831|B|1|0|1|577|37|2|0|E0|0||129|52|0|4|15|5|5|63|5|18|3|1|0|0|1|0|0|0|0|0|0|11|183|2021|6|2|0|9|39|1|N
8|4|1598|C|2|0|1|619|37|5|0|E0|0||115|47|33|5|13|0|9|73|17|2|1|0|1|1|1|0|0|0|0|0|2|0|205|2021|6|2|0|11|5|1|N
8|4|1616|C|1|0|1|402|37|4|0|E0|0||29|42|54|1|6|0|10|40|8|12|10|1|2|0|0|0|0|0|3|0|0|8|197|2021|6|2|0|10|40|1|N
8|4|1629|B|1|0|1|539|37|4|0|E0|0||5|125|38|3|13|6|6|104|16|9|3|1|1|0|0|0|0|0|2|0|0|11|338|2021|6|2|0|9|27|1|N
8|4|1636|C|1|0|1|533|37|4|0|E0|0||15|59|52|6|3|7|6|78|9|10|4|0|0|0|0|0|0|0|0|0|1|11|246|2021|6|2|0|12|1|1|N
8|4|1642|C|7|0|1|717|37|5|0|E0|0||118|103|46|3|4|14|6|74|2|9|5|1|1|0|1|0|0|0|0|0|1|10|280|2021|6|2|0|8|3|1|N
8|4|1695|B|1|0|1|448|37|4|0|E0|0||62|0|64|2|0|8|6|74|4|20|4|0|3|0|0|0|0|0|0|0|0|13|198|2021|6|2|0|9|39|1|N
8|4|1712|C|1|0|1|592|37|6|0|E0|0||60|38|44|4|4|13|8|83|0|12|6|3|0|0|1|0|0|0|3|0|1|10|230|2021|6|2|0|10|22|1|N
8|4|1732|B|1|0|1|594|37|6|0|E0|0||71|59|52|6|3|7|6|78|9|10|4|0|0|0|0|0|0|0|0|0|1|11|246|2021|6|2|0|10|3|1|N
8|4|1744|B|1|0|1|439|37|5|0|E0|0||152|120|21|2|11|12|7|146|1|0|8|0|0|0|0|0|0|0|0|0|0|7|335|2021|6|2|0|8|24|1|N
8|4|1744|C|1|0|1|439|37|5|0|E0|0||152|241|39|5|6|15|0|65|9|4|0|1|0|0|0|0|0|0|1|0|0|13|399|2021|6|2|0|9|46|1|N
8|4|1758|C|6|0|1|740|37|5|0|E0|0||132|4|30|0|14|27|0|86|4|12|6|2|1|0|1|0|0|0|1|0|0|8|196|2021|6|2|0|11|58|1|N
8|4|1761|B|1|0|1|510|37|6|0|E0|0||87|91|51|0|21|16|7|70|11|12|8|1|1|0|0|0|0|0|2|0|1|8|300|2021|6|2|0|9|51|1|N
8|4|1766|B|1|0|1|494|37|6|0|E0|0||86|42|54|1|6|0|10|40|8|12|10|1|2|0|0|0|0|0|3|0|0|8|197|2021|6|2|0|8|17|1|N
8|4|1767|B|1|0|1|413|37|6|0|E0|0||98|88|51|0|24|19|3|88|4|10|4|1|0|0|1|0|0|0|2|0|0|8|303|2021|6|2|0|8|24|1|N
8|4|1772|C|7|0|1|715|37|5|0|E0|0||149|37|56|1|2|14|9|111|19|6|0|2|0|0|0|0|0|0|0|0|0|18|275|2021|6|2|0|12|1|1|N
8|4|1778|B|1|0|1|463|37|6|0|E0|0||99|88|16|0|9|23|2|115|1|14|5|2|1|0|0|0|0|0|0|0|1|13|290|2021|6|2|0|9|51|1|N
8|4|1790|B|1|0|1|400|37|5|0|E0|0||140|39|53|1|4|9|1|96|12|0|4|0|2|1|1|0|0|0|1|0|0|4|228|2021|6|2|0|12|1|1|N
8|4|1797|B|1|0|1|748|37|5|0|E0|0||141|39|13|5|12|0|10|82|9|0|1|0|1|0|0|0|0|0|3|0|0|14|189|2021|6|2|0|8|28|1|N
8|4|1799|B|1|0|1|446|37|7|0|E0|0||139|46|43|0|11|18|4|69|3|20|8|0|1|0|1|0|0|0|3|0|0|10|237|2021|6|2|0|11|35|1|N
