916
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|CI|CNR|NULOS|TOTAL|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
9|16|3294|B|1|0|U|470|10|18|64|E0916|96|65|23|19|7|4|19|60|46|6|7|1|8|60|9|2|0|1|8|345|2024|4|25|14|12|22|1|N
9|16|3300|C|2|0|U|570|10|32|64|E0916|90|80|42|23|13|11|1|40|75|4|14|2|6|33|0|0|0|0|11|355|2024|4|25|14|8|46|4|N
9|16|3333|C|1|0|U|712|10|32|64|E0916|114|135|2|7|7|0|19|63|125|6|14|0|4|89|44|1|0|0|6|522|2024|4|25|13|45|34|4|N
9|16|3359|B|1|0|U|561|10|32|64|E0916|59|52|16|15|6|7|13|51|31|27|0|1|0|53|5|2|0|0|5|284|2024|4|25|15|13|48|4|N
21|4|851|C|3|0|U|627|105|14|211|E2104|5|49|19|5|1|11|27|109|0|31|5|2|2|0|65|0|0|0|71|397|2024|4|25|15|12|39|4|N
30|2|132|B|1|0|U|741|8|4|273|E3002|24|0|185|6|0|0|5|88|0|36|0|0|0|1|3|1|0|1|10|336|2024|4|25|15|9|37|1|N
21|5|1678|C|2|0|U|697|123|7|212|E2105|37|58|89|0|3|9|0|206|10|11|9|0|0|0|45|0|0|0|0|440|2024|4|25|14|5|23|4|N
21|5|1726|C|1|0|U|417|133|7|212|E2105|44|17|19|0|11|7|37|69|0|25|5|0|2|21|34|0|0|0|4|251|2024|4|25|14|4|54|4|N
21|5|1728|B|1|0|U|538|133|7|212|E2105|40|43|105|11|0|5|0|82|0|40|0|0|0|20|31|0|0|0|19|356|2024|4|25|15|5|57|4|N
21|5|1749|C|1|0|U|634|133|7|212|E2105|59|40|86|6|51|4|49|53|0|5|0|0|0|19|0|0|0|0|7|320|2024|4|25|15|0|54|4|N
21|5|2246|C|1|0|U|738|180|7|212|E2105|120|167|0|9|0|19|0|252|0|76|0|6|2|13|0|0|0|0|39|583|2024|4|25|14|5|28|4|N
21|5|2246|C|3|0|U|738|180|7|212|E2105|121|132|35|0|48|4|8|115|18|14|3|1|1|40|41|1|0|0|31|492|2024|4|25|15|1|1|4|N
9|19|555|B|1|0|U|585|3|30|67|E0919|63|33|11|34|0|14|14|99|13|16|13|1|0|67|33|1|0|0|18|367|2024|4|25|14|10|22|4|N
9|19|578|B|1|0|U|398|3|30|67|E0919|42|98|4|14|7|19|9|43|32|13|11|2|1|8|13|0|0|0|13|287|2024|4|25|14|3|56|4|N
9|19|2394|B|1|0|U|641|7|24|67|E0919|147|126|2|15|10|11|17|48|43|5|24|3|0|26|1|4|0|0|17|352|2024|4|25|14|5|13|4|N
9|19|2411|B|1|0|U|489|7|24|67|E0919|140|105|14|26|0|13|8|19|49|25|14|3|3|68|23|0|0|0|6|376|2024|4|25|14|4|9|4|N
9|19|2424|B|1|0|U|547|7|24|67|E0919|113|53|0|8|0|12|0|29|29|11|7|1|0|28|2|0|0|0|9|189|2024|4|25|14|6|40|4|N
9|7|1388|C|1|0|U|527|5|4|55|E0907|54|53|172|0|7|5|16|0|23|0|8|0|1|6|0|0|0|0|14|305|2024|4|25|15|4|29|4|N
15|38|240|B|1|0|U|672|11|39|162|E1538|6|31|33|44|37|9|0|140|3|46|9|8|3|0|20|2|0|1|1|387|2024|4|25|15|5|59|4|N
15|38|4628|C|6|0|M|694|100|23|162|E1538|32|18|132|29|5|0|32|91|32|0|10|0|4|0|57|0|0|1|42|453|2024|4|25|15|11|8|4|N
15|38|4662|C|4|0|M|703|100|23|162|E1538|105|86|54|0|0|0|18|146|19|0|0|8|1|0|0|0|0|0|20|352|2024|4|25|15|5|54|4|N
15|38|4668|C|2|0|U|669|100|23|162|E1538|95|17|23|17|17|0|0|60|1|12|0|0|0|9|27|0|0|0|7|190|2024|4|25|15|5|15|4|N
15|38|4672|B|1|0|M|566|100|23|162|E1538|81|0|56|0|33|0|36|226|48|0|0|17|0|0|4|2|0|0|44|466|2024|4|25|15|13|49|4|N
15|38|4676|B|1|0|M|744|100|23|162|E1538|86|100|9|18|9|11|10|181|12|21|4|0|0|10|45|1|0|1|25|457|2024|4|25|15|12|13|4|N
14|12|3220|C|1|0|U|506|120|12|116|E1412|39|16|52|49|2|14|0|49|2|12|1|1|1|4|0|2|0|0|3|208|2024|4|25|14|15|23|4|N
14|12|3468|C|5|0|M|741|98|12|116|E1412|91|26|162|79|14|48|0|64|10|35|3|4|2|0|26|3|0|0|28|504|2024|4|25|12|11|8|4|N
14|12|3468|C|6|0|M|740|98|12|116|E1412|91|37|101|80|9|18|16|28|10|37|0|3|0|21|79|3|0|0|25|467|2024|4|25|12|16|10|4|N
3|1|122|C|1|0|U|378|3|2|13|E0301|77|0|6|0|6|0|2|6|0|0|0|0|0|4|0|0|0|0|6|30|2024|4|25|15|1|43|4|N
3|1|151|B|1|0|U|667|3|2|13|E0301|88|0|0|0|11|35|0|0|57|0|2|0|4|52|0|0|0|0|168|329|2024|4|25|13|56|7|4|N
3|1|168|B|1|0|U|494|3|2|13|E0301|86|2|66|0|6|0|0|69|13|0|2|1|0|0|0|0|0|1|31|191|2024|4|25|13|47|47|4|N
3|1|478|C|1|0|U|471|3|4|13|E0301|136|0|134|19|0|10|21|55|11|0|8|0|0|0|0|0|0|0|52|310|2024|4|25|15|9|11|4|N
4|1|135|C|1|0|R|484|1|6|15|E0401|84|19|76|8|6|0|7|51|9|19|5|0|1|0|28|1|7|0|0|237|2024|4|25|15|10|59|1|N
4|1|416|B|1|0|R|227|11|21|15|E0401|151|0|39|0|0|23|8|4|12|0|2|0|0|0|0|4|6|0|20|118|2024|4|25|15|14|1|4|N
14|20|2030|C|8|0|U|709|72|20|124|E1420|55|25|8|80|7|5|0|264|0|38|0|0|0|6|59|2|0|0|75|569|2024|4|25|13|5|46|4|N
14|20|2695|E|3|0|M|731|102|20|124|E1420|19|34|166|7|7|0|4|282|0|21|0|0|0|1|12|0|0|1|15|550|2024|4|25|14|11|8|1|N
14|20|2718|C|4|0|U|619|102|20|124|E1420|4|0|0|0|2|7|14|320|4|23|0|0|0|5|30|2|0|1|39|447|2024|4|25|14|15|3|1|N
14|20|2719|C|1|0|U|750|102|20|124|E1420|1|0|0|0|3|26|0|374|18|40|0|0|0|20|0|0|0|0|84|565|2024|4|25|14|4|28|4|N
31|3|308|C|6|0|U|712|50|8|293|E3103|2|173|0|4|2|0|1|166|12|16|0|3|0|6|11|0|0|0|9|403|2024|4|25|15|12|44|4|N
31|3|380|B|1|0|U|652|50|1|293|E3103|12|0|0|11|43|0|24|183|0|68|0|0|2|20|43|4|0|0|0|398|2024|4|25|15|1|28|4|N
5|8|265|C|5|0|U|687|17|7|24|E0508|43|0|230|0|1|0|7|191|0|8|2|2|0|3|48|0|0|1|13|506|2024|4|25|15|11|25|4|N
5|8|661|C|3|0|U|688|27|12|24|E0508|81|15|111|1|0|17|4|215|4|28|0|4|0|5|0|0|0|0|23|427|2024|4|25|14|17|34|4|N
5|8|1718|B|1|0|U|743|27|12|24|E0508|93|14|165|17|5|10|1|210|0|0|0|2|0|5|0|1|0|2|0|432|2024|4|25|11|20|51|4|N
9|9|3673|C|2|0|U|682|11|8|57|E0909|53|80|53|10|11|15|5|47|25|9|8|5|1|16|13|2|0|2|10|312|2024|4|25|14|13|31|4|N
9|9|3727|C|2|0|U|506|11|7|57|E0909|125|31|78|14|37|18|23|24|42|40|11|7|0|54|10|0|0|0|3|392|2024|4|25|15|1|11|4|N
32|2|612|C|1|0|U|538|20|10|298|E3202|2|0|128|2|0|0|66|83|6|0|0|0|0|2|39|0|0|0|49|375|2024|4|25|14|5|33|4|N
32|2|617|C|2|0|U|714|20|10|298|E3202|4|30|189|9|0|0|67|0|0|0|4|1|1|0|112|0|0|0|20|433|2024|4|25|14|13|42|4|N
32|2|968|B|1|0|U|709|34|15|298|E3202|145|0|218|6|22|0|10|0|0|0|5|0|0|0|111|3|0|1|41|417|2024|4|25|10|48|5|4|N
9|15|4315|B|1|0|U|728|14|17|63|E0915|63|15|82|0|16|13|34|121|26|7|10|7|1|48|56|6|0|1|8|451|2024|4|25|15|13|30|4|N
9|15|4461|C|1|0|U|664|14|18|63|E0915|113|112|45|8|15|7|19|26|23|2|1|2|0|36|0|2|0|1|3|302|2024|4|25|14|7|55|4|N
11|12|343|C|1|0|U|739|7|16|86|E1112|25|39|39|0|15|34|48|115|11|15|3|1|0|3|2|0|0|0|19|344|2024|4|25|13|37|17|4|N
11|12|375|C|1|0|U|582|7|15|86|E1112|54|25|198|0|3|0|33|24|4|13|1|0|1|3|0|0|0|0|10|315|2024|4|25|14|9|44|4|N
11|12|414|C|1|0|U|467|7|15|86|E1112|62|26|59|3|0|6|14|97|7|8|1|0|0|4|5|2|0|0|16|248|2024|4|25|13|57|47|4|N
11|12|479|B|1|0|U|616|7|15|86|E1112|79|8|179|4|7|0|38|108|0|11|0|0|0|1|25|0|0|1|2|384|2024|4|25|15|13|33|4|N
11|12|3254|C|2|0|U|687|7|16|86|E1112|11|66|106|19|0|0|89|0|24|41|0|3|4|0|14|0|0|3|14|383|2024|4|25|14|10|15|4|N
7|12|1268|B|1|0|U|560|90|19|38|E0712|37|30|138|0|2|7|17|179|41|0|0|0|0|0|0|0|0|2|25|441|2024|4|25|15|5|15|4|N
7|12|1336|B|1|0|U|620|90|19|38|E0712|73|41|109|6|9|26|1|178|37|0|0|1|0|0|0|0|0|1|31|440|2024|4|25|15|9|41|4|N
9|1|840|C|2|0|U|521|5|1|49|E0901|89|134|0|12|5|24|12|41|17|10|0|1|0|48|17|0|0|0|0|321|2024|4|25|12|30|39|4|N
9|1|893|C|1|0|U|593|5|1|49|E0901|27|62|0|11|14|10|8|50|70|0|4|1|3|107|7|2|0|0|0|349|2024|4|25|14|17|9|4|N
9|1|901|B|1|0|U|744|5|1|49|E0901|67|154|0|8|11|4|12|65|64|0|0|0|1|75|7|0|0|0|10|411|2024|4|25|15|10|55|4|N
9|1|909|B|1|0|U|590|5|1|49|E0901|30|99|0|17|22|22|6|27|0|0|0|5|0|82|7|4|0|1|19|311|2024|4|25|14|12|13|4|N
9|1|935|B|1|0|U|562|5|1|49|E0901|40|120|25|22|27|19|0|33|68|0|2|0|7|92|4|6|0|0|15|440|2024|4|25|14|16|52|4|N
9|1|948|B|1|0|U|543|5|1|49|E0901|49|68|0|22|39|11|8|83|28|5|7|5|4|52|9|0|0|0|13|354|2024|4|25|15|3|8|4|N
9|1|5562|C|2|0|U|711|5|2|49|E0901|117|236|0|24|34|21|9|25|49|0|1|1|0|106|18|0|0|0|3|527|2024|4|25|14|17|2|4|N
9|1|5563|C|2|0|U|724|5|2|49|E0901|118|75|42|13|36|22|12|27|54|18|0|2|0|49|5|1|0|0|2|358|2024|4|25|14|3|52|4|N
15|29|3081|B|1|0|U|416|60|25|153|E1529|1|66|52|3|2|7|10|109|18|18|0|0|0|0|0|0|0|0|9|294|2024|4|25|14|16|57|4|N
15|29|3254|C|1|0|U|484|60|24|153|E1529|104|70|84|0|2|6|38|111|12|0|2|2|0|0|0|0|0|0|13|340|2024|4|25|15|14|4|4|N
15|29|3260|C|1|0|U|507|60|24|153|E1529|107|98|2|9|0|0|10|91|29|0|8|1|0|0|0|0|0|1|10|259|2024|4|25|14|5|42|4|N
15|29|3312|B|1|0|U|573|60|25|153|E1529|98|75|37|1|5|6|11|61|5|10|2|0|0|0|0|0|0|0|1|214|2024|4|25|14|2|34|4|N
15|29|3342|C|1|0|U|616|60|25|153|E1529|130|104|64|7|0|8|4|137|9|15|2|0|0|0|0|0|0|2|8|360|2024|4|25|14|2|25|4|N
15|29|3348|C|1|0|U|411|60|25|153|E1529|56|95|73|3|0|6|0|49|5|28|0|2|0|0|0|0|0|0|6|267|2024|4|25|14|5|54|4|N
15|29|3406|C|1|0|U|465|60|25|153|E1529|43|51|52|0|0|7|0|95|2|3|3|0|0|0|0|0|0|0|7|220|2024|4|25|14|2|53|4|N
15|29|3424|C|1|0|U|509|60|25|153|E1529|138|87|75|0|1|22|51|37|13|35|0|1|0|0|0|0|0|0|12|334|2024|4|25|14|8|39|4|N
15|29|3427|B|1|0|U|725|60|24|153|E1529|157|135|0|1|0|1|0|245|16|0|0|18|0|0|0|0|0|1|13|430|2024|4|25|14|11|18|4|N
19|3|2152|B|1|0|U|498|21|25|186|E1903|28|0|173|5|0|0|33|37|5|5|1|0|1|0|23|0|0|0|5|288|2024|4|25|14|4|26|4|N
19|3|2821|B|1|0|U|594|21|25|186|E1903|7|12|251|0|0|1|15|59|4|7|0|1|0|1|11|1|0|1|6|370|2024|4|25|15|11|27|4|N
12|4|23|B|1|0|U|543|1|4|93|E1204|23|47|23|0|2|12|36|154|17|0|0|1|0|16|0|0|0|0|28|336|2024|4|25|14|9|56|4|N
12|4|26|B|1|0|U|582|1|4|93|E1204|22|40|6|6|0|2|38|159|4|0|6|0|0|7|0|1|0|0|17|286|2024|4|25|15|2|14|4|N
12|4|30|C|1|0|U|585|1|4|93|E1204|20|133|11|0|3|8|69|93|0|0|5|1|0|4|0|1|0|0|50|378|2024|4|25|13|29|46|4|N
12|4|32|C|1|0|U|481|1|4|93|E1204|32|23|0|0|9|7|42|138|0|0|7|2|0|6|0|0|0|0|21|255|2024|4|25|13|9|15|4|N
12|4|33|C|2|0|U|577|1|4|93|E1204|32|133|1|18|0|19|108|0|0|0|15|0|0|4|0|0|0|1|45|344|2024|4|25|13|12|33|4|N
12|4|45|C|1|0|U|483|1|4|93|E1204|35|44|26|0|3|3|40|153|11|0|6|2|0|2|0|1|0|0|16|307|2024|4|25|12|7|17|4|N
12|4|90|B|1|0|U|419|1|4|93|E1204|43|163|0|0|17|18|10|48|0|0|3|4|0|0|0|0|0|1|33|297|2024|4|25|14|6|5|4|N
9|6|3006|C|1|0|U|453|8|33|54|E0906|68|96|19|0|9|12|2|105|25|16|8|1|2|19|0|0|0|1|3|318|2024|4|25|14|4|2|4|N
9|6|3014|C|2|0|U|593|8|33|54|E0906|79|99|58|5|11|4|0|113|33|8|3|4|3|0|25|0|0|0|5|371|2024|4|25|14|5|20|4|N
9|6|3553|B|1|0|U|701|10|23|54|E0906|37|154|38|11|17|8|0|103|10|33|19|4|0|23|0|5|0|0|9|434|2024|4|25|15|12|14|4|N
9|6|3593|B|1|0|U|696|10|23|54|E0906|1|181|0|4|24|6|2|138|10|26|17|0|0|15|10|0|0|0|0|433|2024|4|25|14|6|40|4|N
14|3|2367|C|2|0|M|592|94|3|107|E1403|137|43|173|36|36|7|0|20|0|28|0|2|0|0|0|0|0|0|6|351|2024|4|25|14|11|53|4|N
14|3|2759|C|1|0|R|618|106|3|107|E1403|52|26|215|39|9|9|0|43|0|0|0|2|0|0|0|0|0|0|4|347|2024|4|25|15|12|3|4|N
14|3|2823|B|1|0|R|343|112|3|107|E1403|119|20|57|5|8|7|18|88|3|0|1|0|0|0|0|0|0|0|5|212|2024|4|25|14|9|10|1|N
14|3|2871|C|3|0|M|616|118|3|107|E1403|135|34|199|11|0|0|11|149|4|5|1|0|0|0|0|0|0|1|8|423|2024|4|25|11|2|6|4|N
14|3|3309|C|1|0|R|710|124|3|107|E1403|45|75|78|14|0|9|44|145|5|19|0|0|0|0|0|0|0|0|4|393|2024|4|25|14|17|11|4|N
2|4|1156|C|2|0|U|674|4|8|7|E0204|23|54|66|7|36|12|15|82|10|14|7|5|0|0|0|0|0|0|4|312|2024|4|25|14|4|9|4|N
2|4|1380|B|1|0|U|579|4|8|7|E0204|27|37|209|0|35|0|17|27|13|2|4|1|0|0|0|0|0|0|0|345|2024|4|25|13|26|33|4|N
2|4|1439|C|1|0|U|553|4|6|7|E0204|153|28|181|12|10|0|17|43|2|0|10|3|0|0|0|0|0|1|0|307|2024|4|25|11|47|45|4|N
2|4|1538|B|1|0|U|551|4|7|7|E0204|43|34|162|14|45|9|0|21|26|9|8|1|0|0|0|0|0|0|0|329|2024|4|25|14|14|25|4|N
2|4|1770|B|1|0|U|509|4|14|7|E0204|148|119|115|9|5|0|18|39|14|17|5|2|0|0|0|0|0|0|0|343|2024|4|25|15|7|3|4|N
15|37|655|C|1|0|U|692|23|12|161|E1537|10|85|211|6|24|0|12|0|9|24|3|0|0|18|85|0|0|1|12|490|2024|4|25|15|5|58|4|N
15|37|658|B|1|0|U|677|23|12|161|E1537|14|24|79|1|0|0|3|100|0|3|3|0|0|1|5|0|0|0|6|225|2024|4|25|15|5|31|4|N
15|37|1957|E|1|9|U|693|36|12|161|E1537|20|213|0|2|0|0|0|182|3|28|8|0|0|7|13|0|0|0|34|490|2024|4|25|15|2|42|4|N
15|37|1963|C|7|0|U|688|36|12|161|E1537|46|129|75|0|22|1|8|193|0|20|18|1|0|16|9|1|0|0|20|513|2024|4|25|14|16|22|4|N
15|37|1963|C|10|0|U|688|36|12|161|E1537|47|230|0|0|34|8|0|0|0|25|22|4|0|16|32|0|0|0|10|381|2024|4|25|14|3|55|4|N
15|37|1963|E|1|2|U|583|36|12|161|E1537|48|97|20|0|10|0|10|106|4|23|21|0|0|0|10|1|0|0|35|337|2024|4|25|15|11|22|4|N
15|37|4568|C|4|0|U|742|96|12|161|E1537|93|186|136|0|4|8|11|0|1|0|3|0|0|14|6|0|0|0|28|397|2024|4|25|15|6|2|4|N
15|37|4569|B|1|0|U|574|96|12|161|E1537|94|41|0|2|18|3|7|122|10|17|17|2|1|6|7|0|0|1|15|269|2024|4|25|15|12|56|4|N
15|37|5710|C|1|0|R|642|113|14|161|E1537|127|176|1|0|0|0|19|23|0|4|0|0|0|0|18|1|0|0|7|249|2024|4|25|15|4|24|4|N
15|37|6527|C|1|0|U|686|36|12|161|E1537|37|211|0|0|0|5|3|134|0|28|13|0|1|0|55|1|0|0|28|479|2024|4|25|14|5|21|4|N
2|3|100|B|1|0|U|730|1|16|6|E0203|51|110|128|8|4|8|0|20|3|30|3|3|0|0|0|0|0|1|0|318|2024|4|25|14|6|0|4|N
2|3|165|B|1|0|U|282|1|17|6|E0203|96|47|12|6|8|0|11|39|14|0|3|2|0|0|0|0|0|0|7|149|2024|4|25|14|17|40|4|N
2|3|1989|B|1|0|U|629|1|17|6|E0203|82|129|118|9|9|3|16|15|0|10|2|1|0|0|0|0|0|0|19|331|2024|4|25|14|8|4|4|N
9|5|5595|B|1|0|U|572|12|16|53|E0905|119|86|0|32|8|11|0|90|45|26|2|0|1|42|0|3|0|0|26|372|2024|4|25|14|15|30|4|N
9|5|5619|C|1|0|U|689|13|19|53|E0905|1|121|47|18|3|5|8|41|27|32|4|5|2|21|3|0|0|1|9|347|2024|4|25|14|13|33|1|N
5|2|140|B|1|0|U|469|9|7|18|E0502|14|16|168|4|0|1|4|141|1|0|3|0|0|3|0|0|0|0|3|344|2024|4|25|14|16|45|4|N
5|2|460|B|1|0|U|633|20|6|18|E0502|81|7|94|2|7|10|9|94|2|0|0|0|1|23|0|1|0|0|22|272|2024|4|25|15|15|12|4|N
5|2|494|B|1|0|U|417|20|6|18|E0502|91|0|191|14|4|0|18|20|21|0|0|3|1|0|0|3|0|3|13|291|2024|4|25|14|5|27|4|N
6|2|186|B|1|0|U|559|6|9|26|E0602|3|58|33|0|0|54|13|16|2|11|2|0|0|0|0|0|0|0|40|229|2024|4|25|14|4|31|4|N
6|2|282|C|1|0|U|688|10|10|26|E0602|95|0|330|20|0|0|0|90|0|0|26|2|0|10|18|0|0|1|0|497|2024|4|25|14|4|3|4|N
9|10|4922|B|1|0|U|743|16|13|58|E0910|101|71|31|10|21|15|4|95|25|18|8|7|1|1|74|0|0|1|2|384|2024|4|25|10|59|15|4|N
9|10|5045|C|1|0|U|596|16|5|58|E0910|18|81|31|8|14|22|16|94|2|11|7|5|2|21|46|3|0|1|0|364|2024|4|25|14|16|39|4|N
9|10|5052|B|1|0|U|514|16|5|58|E0910|7|39|28|5|7|7|0|28|0|6|4|3|0|17|4|0|0|0|1|149|2024|4|25|14|14|11|1|N
9|10|5109|C|2|0|U|616|16|5|58|E0910|6|100|46|16|13|15|0|97|5|11|13|3|2|0|22|1|0|0|0|344|2024|4|25|14|4|50|1|N
9|10|5114|C|1|0|U|694|16|5|58|E0910|3|104|62|29|20|22|16|91|0|8|23|3|1|46|46|0|0|1|17|489|2024|4|25|14|10|33|1|N
9|10|5175|B|1|0|U|391|16|13|58|E0910|74|50|45|10|12|17|0|46|14|8|4|0|1|31|24|0|0|0|1|263|2024|4|25|11|14|21|4|N
9|12|4621|C|2|0|U|637|15|9|60|E0912|21|107|46|3|5|1|8|32|31|25|11|0|1|10|8|2|0|3|58|351|2024|4|25|14|11|29|1|N
9|12|4622|C|2|0|U|625|15|9|60|E0912|22|72|81|7|22|8|5|46|17|20|5|0|1|10|8|2|0|0|12|316|2024|4|25|14|4|31|4|N
9|12|4626|B|1|0|U|547|15|9|60|E0912|5|67|0|12|24|9|3|38|21|27|9|0|1|12|1|0|0|1|18|243|2024|4|25|14|15|50|4|N
9|12|4702|B|1|0|U|676|15|9|60|E0912|45|118|95|21|42|25|4|18|0|33|6|0|4|32|15|0|0|1|64|478|2024|4|25|15|14|11|1|N
9|12|4703|C|2|0|U|574|15|9|60|E0912|47|88|0|10|37|39|6|56|0|42|6|2|2|3|0|2|0|0|18|311|2024|4|25|14|6|49|4|N
9|12|4809|C|2|0|U|532|15|12|60|E0912|149|36|0|7|23|5|1|64|0|22|6|4|0|6|21|2|0|0|14|211|2024|4|25|15|2|21|4|N
9|12|4819|B|1|0|U|577|15|12|60|E0912|147|105|112|12|30|3|1|41|4|21|3|0|0|17|9|0|0|2|12|372|2024|4|25|15|10|6|4|N
9|12|4907|B|1|0|U|708|15|12|60|E0912|155|73|71|7|32|23|6|53|37|35|9|0|0|17|15|1|0|0|23|402|2024|4|25|14|7|22|4|N
13|3|37|C|2|0|U|698|3|8|100|E1303|4|0|45|11|61|0|72|163|20|0|9|3|0|0|0|0|0|2|103|489|2024|4|25|15|4|27|4|N
13|3|1850|B|1|0|U|484|40|17|100|E1303|129|0|60|0|0|11|39|175|0|0|4|1|0|0|0|0|16|0|54|360|2024|4|25|15|11|51|4|N
11|1|758|C|1|0|U|689|14|1|75|E1101|29|16|155|0|10|0|0|215|1|0|3|0|1|1|0|2|0|0|31|435|2024|4|25|15|9|28|4|N
11|1|2549|C|1|0|U|681|33|2|75|E1101|82|35|183|0|0|0|0|0|0|0|2|2|0|65|0|0|0|2|152|441|2024|4|25|14|3|7|4|N
1|3|56|B|1|0|U|467|1|6|3|E0103|15|34|51|0|5|20|34|53|0|0|0|0|2|0|0|0|0|0|14|213|2024|4|25|14|5|27|4|N
12|3|650|B|1|0|R|443|11|10|92|E1203|3|65|0|1|4|19|2|89|0|0|0|2|0|0|0|0|0|1|40|223|2024|4|25|14|5|53|4|N
12|3|664|C|1|0|M|495|11|10|92|E1203|3|42|67|8|0|7|0|0|6|0|11|0|0|11|0|0|0|0|8|160|2024|4|25|14|9|13|4|N
12|3|1612|C|1|0|U|664|39|11|92|E1203|76|262|64|0|0|0|11|69|15|0|19|4|0|0|0|0|0|0|33|477|2024|4|25|14|15|19|1|N
17|2|403|C|7|0|U|605|8|9|177|E1702|49|55|159|16|3|4|14|140|13|0|0|1|1|7|0|0|0|1|0|414|2024|4|25|15|3|50|4|N
17|2|453|C|3|0|U|700|11|6|177|E1702|114|90|39|0|7|5|23|148|47|0|8|7|0|8|0|0|0|1|0|383|2024|4|25|14|1|7|4|N
17|2|498|C|1|0|U|615|11|12|177|E1702|73|90|0|28|0|45|39|101|28|0|0|0|3|45|0|3|0|3|79|464|2024|4|25|14|17|35|4|N
21|11|1219|B|1|0|U|729|115|19|218|E2111|50|98|158|4|34|0|18|91|44|0|9|0|1|0|8|0|0|0|16|481|2024|4|25|15|0|58|4|N
24|7|251|B|1|0|U|466|12|12|240|E2407|17|82|123|0|19|8|25|10|16|0|0|0|0|0|0|1|0|0|14|298|2024|4|25|15|4|49|4|N
25|2|354|C|4|0|U|700|1|4|242|E2502|52|73|146|6|10|3|61|39|7|0|5|0|0|0|0|0|5|1|0|356|2024|4|25|14|5|8|4|N
25|2|411|C|2|0|M|706|1|3|242|E2502|11|0|365|0|0|0|35|22|0|0|26|3|0|0|0|0|5|0|0|456|2024|4|25|14|16|10|4|N
25|2|3871|C|3|0|U|648|1|4|242|E2502|53|124|71|0|3|0|0|132|7|0|9|0|0|0|0|0|5|1|15|367|2024|4|25|14|2|14|4|N
25|2|3876|B|1|0|U|658|1|4|242|E2502|54|50|95|5|7|6|0|174|0|0|0|0|0|0|0|0|5|0|38|380|2024|4|25|14|14|6|4|N
30|7|1837|C|1|0|R|413|88|9|278|E3007|44|38|25|0|7|14|0|75|4|21|2|0|0|16|9|1|0|0|12|224|2024|4|25|15|11|16|1|N
30|7|2610|C|1|0|M|508|115|8|278|E3007|154|34|0|0|7|8|3|67|7|28|1|0|0|0|23|0|0|1|13|192|2024|4|25|13|16|16|4|N
7|8|256|C|4|0|U|614|19|6|34|E0708|27|31|21|2|0|130|16|27|1|0|4|2|0|13|0|0|0|0|24|271|2024|4|25|14|16|16|4|N
7|8|518|B|1|0|R|477|34|10|34|E0708|64|47|0|4|0|72|54|40|0|0|0|0|0|0|0|0|0|2|43|262|2024|4|25|14|13|41|1|N
7|8|1536|S|1|0|M|0|99|10|34|E0708|104|0|329|0|16|0|0|234|8|0|21|0|0|32|0|3|0|0|25|668|2024|4|25|14|15|40|1|N
7|8|1563|B|1|0|R|436|99|10|34|E0708|112|51|65|2|5|94|1|14|3|0|3|0|1|0|0|0|0|0|12|251|2024|4|25|15|6|8|1|N
14|7|2675|C|3|0|M|703|102|7|111|E1407|92|65|146|10|0|10|38|93|0|7|3|0|2|6|10|0|0|0|6|396|2024|4|25|14|16|53|1|N
14|7|2684|C|7|0|M|741|102|7|111|E1407|78|25|0|206|12|45|6|173|46|35|7|16|0|0|0|0|0|1|2|574|2024|4|25|14|16|14|1|N
14|7|2710|C|6|0|U|683|102|7|111|E1407|62|39|160|13|4|13|19|83|6|50|3|0|3|17|14|4|0|0|2|430|2024|4|25|14|6|6|1|N
15|16|1383|C|3|0|U|739|34|37|140|E1516|16|101|348|1|4|14|14|1|1|0|0|1|0|21|44|0|0|0|21|571|2024|4|25|14|4|55|4|N
15|16|1391|C|2|0|U|675|34|37|140|E1516|27|103|0|4|7|15|0|65|26|43|10|0|2|0|47|6|0|2|14|344|2024|4|25|15|3|17|4|N
15|16|4763|B|1|0|U|581|105|37|140|E1516|85|113|0|0|7|18|31|40|0|65|10|1|0|8|17|1|0|1|14|326|2024|4|25|15|6|53|4|N
30|19|3348|C|1|0|U|429|142|25|290|E3019|11|34|63|12|11|1|0|102|6|13|0|0|1|21|9|0|0|1|9|283|2024|4|25|15|10|31|4|N
30|19|3359|B|1|0|R|536|142|25|290|E3019|15|67|78|0|0|2|9|28|10|57|4|0|0|0|62|0|0|0|1|318|2024|4|25|10|6|19|4|N
30|19|3361|B|1|0|R|389|142|25|290|E3019|16|47|86|0|0|0|0|106|0|0|1|0|0|2|33|0|0|0|8|283|2024|4|25|15|5|7|4|N
30|19|3372|B|1|0|U|711|142|25|290|E3019|49|28|0|14|0|14|2|141|0|110|18|0|0|11|2|0|0|0|1|341|2024|4|25|15|4|43|4|N
