2030
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|CI|CNR|NULOS|TOTAL|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
5|8|1718|B|1|0|U|743|27|12|24|E0508|93|14|165|17|5|10|1|210|0|0|0|2|0|5|0|1|0|2|0|432|2024|4|25|11|20|51|4|N
9|9|3673|C|2|0|U|682|11|8|57|E0909|53|80|53|10|11|15|5|47|25|9|8|5|1|16|13|2|0|2|10|312|2024|4|25|14|13|31|4|N
9|9|3697|C|1|0|U|604|11|8|57|E0909|82|118|66|16|0|5|9|30|75|21|0|2|0|16|0|0|0|0|28|386|2024|4|25|15|23|27|4|N
9|9|3716|C|3|0|U|685|11|7|57|E0909|116|72|75|10|22|2|16|71|26|24|13|1|0|24|15|4|0|1|9|385|2024|4|25|15|20|47|1|N
9|9|3716|C|6|0|U|684|11|7|57|E0909|116|91|72|10|34|24|30|10|46|25|6|0|0|34|11|1|0|1|5|400|2024|4|25|15|23|32|1|N
9|9|3721|B|1|0|U|633|11|7|57|E0909|113|0|98|15|39|13|27|64|49|41|20|3|7|69|36|0|0|1|0|482|2024|4|25|15|35|28|4|N
9|9|3725|B|1|0|M|627|11|7|57|E0909|128|113|78|5|33|22|30|6|39|11|9|0|3|0|14|0|0|0|0|363|2024|4|25|15|32|3|1|N
9|9|3727|C|2|0|U|506|11|7|57|E0909|125|31|78|14|37|18|23|24|42|40|11|7|0|54|10|0|0|0|3|392|2024|4|25|15|1|11|4|N
32|2|612|C|1|0|U|538|20|10|298|E3202|2|0|128|2|0|0|66|83|6|0|0|0|0|2|39|0|0|0|49|375|2024|4|25|14|5|33|4|N
32|2|617|C|2|0|U|714|20|10|298|E3202|4|30|189|9|0|0|67|0|0|0|4|1|1|0|112|0|0|0|20|433|2024|4|25|14|13|42|4|N
32|2|787|C|1|0|R|524|24|13|298|E3202|77|0|0|6|0|0|21|98|0|88|0|0|0|1|48|0|0|1|7|270|2024|4|25|15|25|9|2|N
32|2|968|B|1|0|U|709|34|15|298|E3202|145|0|218|6|22|0|10|0|0|0|5|0|0|0|111|3|0|1|41|417|2024|4|25|10|48|5|4|N
32|2|1040|B|1|0|U|449|36|11|298|E3202|92|64|56|8|10|0|12|2|14|0|1|1|0|0|76|0|0|0|14|258|2024|4|25|15|49|29|4|N
16|7|388|B|1|0|U|625|25|5|171|E1607|28|236|0|21|0|32|69|0|21|0|12|1|0|0|0|0|0|0|0|392|2024|4|25|15|50|49|4|N
16|7|758|C|1|0|U|583|46|2|171|E1607|46|146|113|1|47|10|17|0|0|0|12|3|0|0|0|4|0|3|77|433|2024|4|25|15|29|34|4|N
16|7|1412|B|1|0|U|479|64|2|171|E1607|68|0|174|2|0|10|0|42|11|0|10|3|0|7|0|2|0|0|23|284|2024|4|25|15|15|29|4|N
9|15|4299|C|1|0|U|661|14|17|63|E0915|29|137|25|15|28|17|24|63|18|0|10|6|3|52|35|0|0|0|4|437|2024|4|25|15|1|15|4|N
9|15|4315|B|1|0|U|728|14|17|63|E0915|63|15|82|0|16|13|34|121|26|7|10|7|1|48|56|6|0|1|8|451|2024|4|25|15|13|30|4|N
9|15|4370|C|1|0|U|606|14|18|63|E0915|98|114|119|0|24|0|33|36|53|12|18|2|6|5|34|0|0|1|13|470|2024|4|25|15|51|12|1|N
9|15|4461|C|1|0|U|664|14|18|63|E0915|113|112|45|8|15|7|19|26|23|2|1|2|0|36|0|2|0|1|3|302|2024|4|25|14|7|55|4|N
19|2|78|C|1|0|U|546|6|16|185|E1902|61|75|39|12|39|0|14|136|0|0|11|3|1|0|0|0|0|0|33|363|2024|4|25|15|24|7|4|N
19|2|100|C|1|0|U|584|6|16|185|E1902|54|54|29|5|16|3|21|72|0|0|3|0|1|7|0|0|0|0|21|232|2024|4|25|15|35|29|4|N
19|2|102|E|1|3|U|725|6|16|185|E1902|70|39|107|2|0|0|4|229|0|0|24|1|0|39|0|0|0|1|39|485|2024|4|25|15|47|34|1|N
19|2|2430|C|1|0|U|520|6|16|185|E1902|38|11|113|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|124|2024|4|25|15|29|53|1|N
19|2|2454|B|1|0|U|631|6|5|185|E1902|5|82|18|0|79|19|0|109|0|0|0|0|0|19|0|0|0|0|37|363|2024|4|25|15|20|5|4|N
11|12|343|C|1|0|U|739|7|16|86|E1112|25|39|39|0|15|34|48|115|11|15|3|1|0|3|2|0|0|0|19|344|2024|4|25|13|37|17|4|N
11|12|375|C|1|0|U|582|7|15|86|E1112|54|25|198|0|3|0|33|24|4|13|1|0|1|3|0|0|0|0|10|315|2024|4|25|14|9|44|4|N
11|12|414|C|1|0|U|467|7|15|86|E1112|62|26|59|3|0|6|14|97|7|8|1|0|0|4|5|2|0|0|16|248|2024|4|25|13|57|47|4|N
11|12|475|C|1|0|U|618|7|15|86|E1112|84|37|144|0|0|0|4|0|2|18|2|0|0|17|10|1|0|0|19|254|2024|4|25|15|26|11|1|N
11|12|479|B|1|0|U|616|7|15|86|E1112|79|8|179|4|7|0|38|108|0|11|0|0|0|1|25|0|0|1|2|384|2024|4|25|15|13|33|4|N
11|12|3254|C|2|0|U|687|7|16|86|E1112|11|66|106|19|0|0|89|0|24|41|0|3|4|0|14|0|0|3|14|383|2024|4|25|14|10|15|4|N
7|12|1268|B|1|0|U|560|90|19|38|E0712|37|30|138|0|2|7|17|179|41|0|0|0|0|0|0|0|0|2|25|441|2024|4|25|15|5|15|4|N
7|12|1331|B|1|0|U|525|90|19|38|E0712|79|37|95|0|0|31|2|83|0|0|7|1|0|0|0|0|0|0|33|289|2024|4|25|15|34|55|1|N
7|12|1336|B|1|0|U|620|90|19|38|E0712|73|41|109|6|9|26|1|178|37|0|0|1|0|0|0|0|0|1|31|440|2024|4|25|15|9|41|4|N
7|12|1386|C|3|0|R|707|90|19|38|E0712|86|45|115|0|3|0|19|136|3|0|7|0|0|0|0|0|0|2|0|330|2024|4|25|15|38|34|1|N
7|12|1990|C|1|0|U|520|90|19|38|E0712|106|7|41|0|12|0|3|113|0|0|5|3|0|0|0|0|0|0|32|216|2024|4|25|15|14|39|4|N
7|12|1996|C|1|0|U|575|90|19|38|E0712|90|13|61|0|9|15|17|146|11|0|2|1|0|0|0|0|0|0|37|312|2024|4|25|15|46|54|1|N
9|1|833|C|1|0|U|697|5|1|49|E0901|3|92|22|25|53|17|11|22|26|16|0|2|1|154|0|6|0|1|5|453|2024|4|25|15|21|49|4|N
9|1|840|C|2|0|U|521|5|1|49|E0901|89|134|0|12|5|24|12|41|17|10|0|1|0|48|17|0|0|0|0|321|2024|4|25|12|30|39|4|N
9|1|893|C|1|0|U|593|5|1|49|E0901|27|62|0|11|14|10|8|50|70|0|4|1|3|107|7|2|0|0|0|349|2024|4|25|14|17|9|4|N
9|1|901|B|1|0|U|744|5|1|49|E0901|67|154|0|8|11|4|12|65|64|0|0|0|1|75|7|0|0|0|10|411|2024|4|25|15|10|55|4|N
9|1|909|B|1|0|U|590|5|1|49|E0901|30|99|0|17|22|22|6|27|0|0|0|5|0|82|7|4|0|1|19|311|2024|4|25|14|12|13|4|N
9|1|916|C|1|0|U|675|5|1|49|E0901|61|118|0|27|19|4|8|89|10|0|12|1|8|74|22|1|0|1|15|409|2024|4|25|15|37|8|4|N
9|1|935|B|1|0|U|562|5|1|49|E0901|40|120|25|22|27|19|0|33|68|0|2|0|7|92|4|6|0|0|15|440|2024|4|25|14|16|52|4|N
9|1|948|B|1|0|U|543|5|1|49|E0901|49|68|0|22|39|11|8|83|28|5|7|5|4|52|9|0|0|0|13|354|2024|4|25|15|3|8|4|N
9|1|1006|B|1|0|U|484|5|2|49|E0901|106|69|0|10|31|24|14|8|61|22|0|2|1|72|5|0|0|0|7|326|2024|4|25|15|22|58|4|N
9|1|1022|C|1|0|U|417|5|2|49|E0901|111|62|26|8|4|12|4|30|34|4|0|1|0|29|7|1|0|0|15|237|2024|4|25|15|25|54|4|N
9|1|1056|C|2|0|U|532|5|2|49|E0901|139|66|8|8|22|3|4|43|41|6|4|0|0|21|3|0|0|0|12|241|2024|4|25|15|31|28|4|N
9|1|5562|C|2|0|U|711|5|2|49|E0901|117|236|0|24|34|21|9|25|49|0|1|1|0|106|18|0|0|0|3|527|2024|4|25|14|17|2|4|N
9|1|5563|C|2|0|U|724|5|2|49|E0901|118|75|42|13|36|22|12|27|54|18|0|2|0|49|5|1|0|0|2|358|2024|4|25|14|3|52|4|N
15|29|3081|B|1|0|U|416|60|25|153|E1529|1|66|52|3|2|7|10|109|18|18|0|0|0|0|0|0|0|0|9|294|2024|4|25|14|16|57|4|N
15|29|3254|C|1|0|U|484|60|24|153|E1529|104|70|84|0|2|6|38|111|12|0|2|2|0|0|0|0|0|0|13|340|2024|4|25|15|14|4|4|N
15|29|3260|C|1|0|U|507|60|24|153|E1529|107|98|2|9|0|0|10|91|29|0|8|1|0|0|0|0|0|1|10|259|2024|4|25|14|5|42|4|N
15|29|3274|C|1|0|U|454|60|24|153|E1529|110|32|29|4|3|1|48|100|21|12|0|1|0|0|0|0|0|0|9|260|2024|4|25|15|42|20|1|N
15|29|3285|C|1|0|U|667|60|25|153|E1529|70|125|115|7|0|0|6|90|12|37|8|0|0|0|0|0|0|1|3|404|2024|4|25|15|45|40|1|N
15|29|3312|B|1|0|U|573|60|25|153|E1529|98|75|37|1|5|6|11|61|5|10|2|0|0|0|0|0|0|0|1|214|2024|4|25|14|2|34|4|N
15|29|3342|C|1|0|U|616|60|25|153|E1529|130|104|64|7|0|8|4|137|9|15|2|0|0|0|0|0|0|2|8|360|2024|4|25|14|2|25|4|N
15|29|3346|C|1|0|U|467|60|25|153|E1529|57|78|83|0|10|10|12|120|12|8|3|0|0|0|0|0|0|1|2|339|2024|4|25|15|23|27|4|N
15|29|3348|C|1|0|U|411|60|25|153|E1529|56|95|73|3|0|6|0|49|5|28|0|2|0|0|0|0|0|0|6|267|2024|4|25|14|5|54|4|N
15|29|3377|C|1|0|U|477|60|24|153|E1529|116|86|87|8|1|10|9|68|8|30|0|3|0|0|0|0|0|1|0|311|2024|4|25|14|17|24|4|N
15|29|3406|C|1|0|U|465|60|25|153|E1529|43|51|52|0|0|7|0|95|2|3|3|0|0|0|0|0|0|0|7|220|2024|4|25|14|2|53|4|N
15|29|3424|C|1|0|U|509|60|25|153|E1529|138|87|75|0|1|22|51|37|13|35|0|1|0|0|0|0|0|0|12|334|2024|4|25|14|8|39|4|N
15|29|3427|B|1|0|U|725|60|24|153|E1529|157|135|0|1|0|1|0|245|16|0|0|18|0|0|0|0|0|1|13|430|2024|4|25|14|11|18|4|N
19|3|438|C|1|0|U|601|21|17|186|E1903|53|19|233|0|0|1|9|37|0|6|0|0|1|0|7|1|0|2|8|324|2024|4|25|15|44|55|4|N
19|3|465|B|1|0|U|435|21|17|186|E1903|76|25|132|0|0|7|18|31|8|3|2|2|1|3|14|0|0|1|4|251|2024|4|25|15|26|50|4|N
19|3|2146|B|1|0|U|738|21|25|186|E1903|35|27|157|1|38|12|9|114|0|17|0|0|0|2|27|0|0|2|13|419|2024|4|25|15|26|18|1|N
19|3|2152|B|1|0|U|498|21|25|186|E1903|28|0|173|5|0|0|33|37|5|5|1|0|1|0|23|0|0|0|5|288|2024|4|25|14|4|26|4|N
19|3|2821|B|1|0|U|594|21|25|186|E1903|7|12|251|0|0|1|15|59|4|7|0|1|0|1|11|1|0|1|6|370|2024|4|25|15|11|27|4|N
19|3|2985|B|1|0|U|681|21|17|186|E1903|114|13|234|0|3|6|8|14|0|6|4|1|1|5|15|0|0|0|5|315|2024|4|25|15|39|21|1|N
12|4|23|B|1|0|U|543|1|4|93|E1204|23|47|23|0|2|12|36|154|17|0|0|1|0|16|0|0|0|0|28|336|2024|4|25|14|9|56|4|N
12|4|26|B|1|0|U|582|1|4|93|E1204|22|40|6|6|0|2|38|159|4|0|6|0|0|7|0|1|0|0|17|286|2024|4|25|15|2|14|4|N
12|4|30|C|1|0|U|585|1|4|93|E1204|20|133|11|0|3|8|69|93|0|0|5|1|0|4|0|1|0|0|50|378|2024|4|25|13|29|46|4|N
12|4|32|C|1|0|U|481|1|4|93|E1204|32|23|0|0|9|7|42|138|0|0|7|2|0|6|0|0|0|0|21|255|2024|4|25|13|9|15|4|N
12|4|33|C|2|0|U|577|1|4|93|E1204|32|133|1|18|0|19|108|0|0|0|15|0|0|4|0|0|0|1|45|344|2024|4|25|13|12|33|4|N
12|4|45|C|1|0|U|483|1|4|93|E1204|35|44|26|0|3|3|40|153|11|0|6|2|0|2|0|1|0|0|16|307|2024|4|25|12|7|17|4|N
12|4|90|B|1|0|U|419|1|4|93|E1204|43|163|0|0|17|18|10|48|0|0|3|4|0|0|0|0|0|1|33|297|2024|4|25|14|6|5|4|N
12|4|98|S|1|0|U|0|1|4|93|E1204|48|147|0|21|0|30|38|264|0|0|6|0|0|31|0|4|0|0|36|577|2024|4|25|15|20|5|4|N
9|6|3006|C|1|0|U|453|8|33|54|E0906|68|96|19|0|9|12|2|105|25|16|8|1|2|19|0|0|0|1|3|318|2024|4|25|14|4|2|4|N
9|6|3014|C|2|0|U|593|8|33|54|E0906|79|99|58|5|11|4|0|113|33|8|3|4|3|0|25|0|0|0|5|371|2024|4|25|14|5|20|4|N
9|6|3032|C|2|0|U|540|8|33|54|E0906|130|172|0|0|14|0|0|81|48|20|11|0|0|0|42|0|0|1|6|395|2024|4|25|15|21|23|4|N
9|6|3069|C|1|0|U|565|8|33|54|E0906|100|72|33|13|13|7|2|38|72|31|3|0|1|34|3|0|0|0|1|323|2024|4|25|15|44|17|4|N
9|6|3226|C|1|0|U|486|10|23|54|E0906|60|87|0|0|7|6|1|72|1|10|4|0|0|0|2|2|0|0|7|199|2024|4|25|15|28|10|4|N
9|6|3553|B|1|0|U|701|10|23|54|E0906|37|154|38|11|17|8|0|103|10|33|19|4|0|23|0|5|0|0|9|434|2024|4|25|15|12|14|4|N
9|6|3593|B|1|0|U|696|10|23|54|E0906|1|181|0|4|24|6|2|138|10|26|17|0|0|15|10|0|0|0|0|433|2024|4|25|14|6|40|4|N
14|3|2367|C|2|0|M|592|94|3|107|E1403|137|43|173|36|36|7|0|20|0|28|0|2|0|0|0|0|0|0|6|351|2024|4|25|14|11|53|4|N
14|3|2759|C|1|0|R|618|106|3|107|E1403|52|26|215|39|9|9|0|43|0|0|0|2|0|0|0|0|0|0|4|347|2024|4|25|15|12|3|4|N
14|3|2823|B|1|0|R|343|112|3|107|E1403|119|20|57|5|8|7|18|88|3|0|1|0|0|0|0|0|0|0|5|212|2024|4|25|14|9|10|1|N
14|3|2871|C|3|0|M|616|118|3|107|E1403|135|34|199|11|0|0|11|149|4|5|1|0|0|0|0|0|0|1|8|423|2024|4|25|11|2|6|4|N
14|3|3309|C|1|0|R|710|124|3|107|E1403|45|75|78|14|0|9|44|145|5|19|0|0|0|0|0|0|0|0|4|393|2024|4|25|14|17|11|4|N
2|4|1156|C|2|0|U|674|4|8|7|E0204|23|54|66|7|36|12|15|82|10|14|7|5|0|0|0|0|0|0|4|312|2024|4|25|14|4|9|4|N
2|4|1380|B|1|0|U|579|4|8|7|E0204|27|37|209|0|35|0|17|27|13|2|4|1|0|0|0|0|0|0|0|345|2024|4|25|13|26|33|4|N
2|4|1395|C|1|0|U|480|4|7|7|E0204|58|20|118|5|10|5|3|34|2|10|4|0|0|0|0|0|0|1|28|240|2024|4|25|15|16|52|4|N
2|4|1439|C|1|0|U|553|4|6|7|E0204|153|28|181|12|10|0|17|43|2|0|10|3|0|0|0|0|0|1|0|307|2024|4|25|11|47|45|4|N
2|4|1538|B|1|0|U|551|4|7|7|E0204|43|34|162|14|45|9|0|21|26|9|8|1|0|0|0|0|0|0|0|329|2024|4|25|14|14|25|4|N
2|4|1584|B|1|0|U|525|4|7|7|E0204|49|8|127|2|23|1|9|89|9|21|5|0|0|0|0|0|0|0|1|295|2024|4|25|15|51|44|4|N
2|4|1747|B|1|0|U|486|4|6|7|E0204|149|32|98|14|16|17|11|67|6|37|4|1|0|0|0|0|0|1|0|304|2024|4|25|15|31|37|4|N
2|4|1770|B|1|0|U|509|4|14|7|E0204|148|119|115|9|5|0|18|39|14|17|5|2|0|0|0|0|0|0|0|343|2024|4|25|15|7|3|4|N
15|37|655|C|1|0|U|692|23|12|161|E1537|10|85|211|6|24|0|12|0|9|24|3|0|0|18|85|0|0|1|12|490|2024|4|25|15|5|58|4|N
15|37|658|B|1|0|U|677|23|12|161|E1537|14|24|79|1|0|0|3|100|0|3|3|0|0|1|5|0|0|0|6|225|2024|4|25|15|5|31|4|N
15|37|1957|E|1|9|U|693|36|12|161|E1537|20|213|0|2|0|0|0|182|3|28|8|0|0|7|13|0|0|0|34|490|2024|4|25|15|2|42|4|N
15|37|1963|C|7|0|U|688|36|12|161|E1537|46|129|75|0|22|1|8|193|0|20|18|1|0|16|9|1|0|0|20|513|2024|4|25|14|16|22|4|N
15|37|1963|C|10|0|U|688|36|12|161|E1537|47|230|0|0|34|8|0|0|0|25|22|4|0|16|32|0|0|0|10|381|2024|4|25|14|3|55|4|N
15|37|1963|E|1|2|U|583|36|12|161|E1537|48|97|20|0|10|0|10|106|4|23|21|0|0|0|10|1|0|0|35|337|2024|4|25|15|11|22|4|N
15|37|4515|B|1|0|U|692|92|12|161|E1537|87|114|0|4|0|0|0|212|0|7|0|1|0|17|15|0|0|0|9|379|2024|4|25|15|27|35|4|N
15|37|4568|C|4|0|U|742|96|12|161|E1537|93|186|136|0|4|8|11|0|1|0|3|0|0|14|6|0|0|0|28|397|2024|4|25|15|6|2|4|N
15|37|4569|B|1|0|U|574|96|12|161|E1537|94|41|0|2|18|3|7|122|10|17|17|2|1|6|7|0|0|1|15|269|2024|4|25|15|12|56|4|N
15|37|4574|B|1|0|M|573|96|12|161|E1537|94|82|4|1|2|1|0|97|5|6|5|0|0|3|10|0|0|0|16|232|2024|4|25|15|16|3|4|N
15|37|4576|C|1|0|U|640|96|12|161|E1537|104|275|42|4|8|1|28|0|4|31|17|2|0|9|30|0|0|1|0|452|2024|4|25|15|19|45|4|N
15|37|5710|C|1|0|R|642|113|14|161|E1537|127|176|1|0|0|0|19|23|0|4|0|0|0|0|18|1|0|0|7|249|2024|4|25|15|4|24|4|N
15|37|6398|B|1|0|U|679|36|12|161|E1537|63|142|62|0|0|0|14|18|11|37|3|1|0|12|51|0|0|0|16|367|2024|4|25|15|27|9|4|N
15|37|6407|B|1|0|U|645|36|12|161|E1537|63|0|0|0|0|8|2|358|3|30|0|2|1|14|27|0|0|0|4|449|2024|4|25|15|44|51|1|N
15|37|6527|C|1|0|U|686|36|12|161|E1537|37|211|0|0|0|5|3|134|0|28|13|0|1|0|55|1|0|0|28|479|2024|4|25|14|5|21|4|N
2|3|100|B|1|0|U|730|1|16|6|E0203|51|110|128|8|4|8|0|20|3|30|3|3|0|0|0|0|0|1|0|318|2024|4|25|14|6|0|4|N
2|3|165|B|1|0|U|282|1|17|6|E0203|96|47|12|6|8|0|11|39|14|0|3|2|0|0|0|0|0|0|7|149|2024|4|25|14|17|40|4|N
2|3|187|C|1|0|R|728|6|17|6|E0203|113|162|144|9|23|0|6|134|9|3|0|0|0|0|0|0|0|0|6|496|2024|4|25|15|29|16|1|N
2|3|189|E|1|4|M|681|6|17|6|E0203|119|60|120|5|12|9|0|160|17|6|2|1|0|0|0|0|0|0|1|393|2024|4|25|15|35|10|1|N
2|3|1853|B|1|0|U|439|1|17|6|E0203|75|23|125|6|5|1|8|123|2|10|8|2|0|0|0|0|0|0|0|313|2024|4|25|15|36|57|4|N
2|3|1854|B|1|0|U|525|1|16|6|E0203|70|40|84|2|0|12|5|100|14|15|8|0|0|0|0|0|0|0|0|280|2024|4|25|15|25|51|4|N
2|3|1989|B|1|0|U|629|1|17|6|E0203|82|129|118|9|9|3|16|15|0|10|2|1|0|0|0|0|0|0|19|331|2024|4|25|14|8|4|4|N
9|5|4097|C|1|0|U|572|13|19|53|E0905|15|50|46|17|0|0|0|37|30|8|3|1|1|22|3|1|0|1|8|228|2024|4|25|15|23|31|4|N
9|5|5595|B|1|0|U|572|12|16|53|E0905|119|86|0|32|8|11|0|90|45|26|2|0|1|42|0|3|0|0|26|372|2024|4|25|14|15|30|4|N
9|5|5619|C|1|0|U|689|13|19|53|E0905|1|121|47|18|3|5|8|41|27|32|4|5|2|21|3|0|0|1|9|347|2024|4|25|14|13|33|1|N
5|2|140|B|1|0|U|469|9|7|18|E0502|14|16|168|4|0|1|4|141|1|0|3|0|0|3|0|0|0|0|3|344|2024|4|25|14|16|45|4|N
5|2|460|B|1|0|U|633|20|6|18|E0502|81|7|94|2|7|10|9|94|2|0|0|0|1|23|0|1|0|0|22|272|2024|4|25|15|15|12|4|N
5|2|494|B|1|0|U|417|20|6|18|E0502|91|0|191|14|4|0|18|20|21|0|0|3|1|0|0|3|0|3|13|291|2024|4|25|14|5|27|4|N
5|2|1111|C|1|0|U|636|33|4|18|E0502|110|0|100|11|21|33|13|184|6|0|7|0|0|6|0|0|0|0|3|384|2024|4|25|15|29|59|4|N
8|7|152|B|1|0|U|542|10|1|46|E0807|6|43|49|0|9|16|0|58|10|9|7|0|4|9|14|0|0|2|3|233|2024|4|25|15|29|27|4|N
8|7|2332|B|1|0|R|273|47|13|46|E0807|138|56|22|0|7|6|19|0|11|30|3|1|0|5|25|0|0|0|0|185|2024|4|25|15|31|57|4|N
8|7|2346|B|1|0|U|434|48|13|46|E0807|145|33|40|0|8|10|18|69|33|6|4|0|3|0|18|0|0|1|3|246|2024|4|25|15|28|13|4|N
8|7|2387|B|1|0|R|153|48|13|46|E0807|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2024|4|25|15|53|35|1|N
6|2|186|B|1|0|U|559|6|9|26|E0602|3|58|33|0|0|54|13|16|2|11|2|0|0|0|0|0|0|0|40|229|2024|4|25|14|4|31|4|N
6|2|248|E|1|2|U|618|8|12|26|E0602|42|108|74|0|47|19|0|87|0|0|0|0|0|17|21|2|0|1|0|376|2024|4|25|15|28|49|4|N
6|2|274|E|1|0|R|159|9|14|26|E0602|78|50|12|4|2|0|13|13|0|7|4|1|0|3|5|0|0|0|5|119|2024|4|25|15|28|34|4|N
6|2|282|C|1|0|U|688|10|10|26|E0602|95|0|330|20|0|0|0|90|0|0|26|2|0|10|18|0|0|1|0|497|2024|4|25|14|4|3|4|N
6|2|294|B|1|0|U|476|10|10|26|E0602|99|83|123|0|0|54|26|0|10|0|6|0|0|6|0|0|0|0|0|308|2024|4|25|15|37|34|1|N
9|10|4922|B|1|0|U|743|16|13|58|E0910|101|71|31|10|21|15|4|95|25|18|8|7|1|1|74|0|0|1|2|384|2024|4|25|10|59|15|4|N
9|10|5045|C|1|0|U|596|16|5|58|E0910|18|81|31|8|14|22|16|94|2|11|7|5|2|21|46|3|0|1|0|364|2024|4|25|14|16|39|4|N
9|10|5052|B|1|0|U|514|16|5|58|E0910|7|39|28|5|7|7|0|28|0|6|4|3|0|17|4|0|0|0|1|149|2024|4|25|14|14|11|1|N
9|10|5109|C|2|0|U|616|16|5|58|E0910|6|100|46|16|13|15|0|97|5|11|13|3|2|0|22|1|0|0|0|344|2024|4|25|14|4|50|1|N
9|10|5114|C|1|0|U|694|16|5|58|E0910|3|104|62|29|20|22|16|91|0|8|23|3|1|46|46|0|0|1|17|489|2024|4|25|14|10|33|1|N
9|10|5129|B|1|0|U|533|16|5|58|E0910|34|20|124|14|5|10|2|69|27|13|12|0|1|39|29|1|0|0|3|369|2024|4|25|15|17|20|4|N
9|10|5175|B|1|0|U|391|16|13|58|E0910|74|50|45|10|12|17|0|46|14|8|4|0|1|31|24|0|0|0|1|263|2024|4|25|11|14|21|4|N
13|1|347|B|1|0|R|102|20|2|98|E1301|14|32|0|0|2|21|1|0|7|0|0|1|0|0|0|0|0|0|0|64|2024|4|25|15|35|55|1|N
9|12|4559|C|1|0|U|519|15|12|60|E0912|112|11|50|32|66|7|0|67|57|27|17|0|3|0|43|3|0|7|5|395|2024|4|25|15|22|34|1|N
9|12|4560|C|1|0|U|713|15|12|60|E0912|112|52|76|18|15|10|12|8|13|39|3|4|3|27|25|1|0|4|34|344|2024|4|25|15|19|14|1|N
9|12|4578|B|1|0|U|643|15|12|60|E0912|119|57|162|12|46|26|6|0|0|31|14|0|0|6|1|1|0|2|29|393|2024|4|25|15|45|47|4|N
9|12|4621|C|2|0|U|637|15|9|60|E0912|21|107|46|3|5|1|8|32|31|25|11|0|1|10|8|2|0|3|58|351|2024|4|25|14|11|29|1|N
9|12|4622|C|2|0|U|625|15|9|60|E0912|22|72|81|7|22|8|5|46|17|20|5|0|1|10|8|2|0|0|12|316|2024|4|25|14|4|31|4|N
9|12|4626|B|1|0|U|547|15|9|60|E0912|5|67|0|12|24|9|3|38|21|27|9|0|1|12|1|0|0|1|18|243|2024|4|25|14|15|50|4|N
9|12|4702|B|1|0|U|676|15|9|60|E0912|45|118|95|21|42|25|4|18|0|33|6|0|4|32|15|0|0|1|64|478|2024|4|25|15|14|11|1|N
9|12|4703|C|2|0|U|574|15|9|60|E0912|47|88|0|10|37|39|6|56|0|42|6|2|2|3|0|2|0|0|18|311|2024|4|25|14|6|49|4|N
9|12|4800|C|1|0|U|668|15|12|60|E0912|153|95|36|11|11|21|4|73|19|14|11|2|2|13|5|0|0|1|26|344|2024|4|25|15|43|52|1|N
9|12|4809|C|2|0|U|532|15|12|60|E0912|149|36|0|7|23|5|1|64|0|22|6|4|0|6|21|2|0|0|14|211|2024|4|25|15|2|21|4|N
9|12|4819|B|1|0|U|577|15|12|60|E0912|147|105|112|12|30|3|1|41|4|21|3|0|0|17|9|0|0|2|12|372|2024|4|25|15|10|6|4|N
9|12|4907|B|1|0|U|708|15|12|60|E0912|155|73|71|7|32|23|6|53|37|35|9|0|0|17|15|1|0|0|23|402|2024|4|25|14|7|22|4|N
13|3|37|C|2|0|U|698|3|8|100|E1303|4|0|45|11|61|0|72|163|20|0|9|3|0|0|0|0|0|2|103|489|2024|4|25|15|4|27|4|N
13|3|1850|B|1|0|U|484|40|17|100|E1303|129|0|60|0|0|11|39|175|0|0|4|1|0|0|0|0|16|0|54|360|2024|4|25|15|11|51|4|N
11|1|758|C|1|0|U|689|14|1|75|E1101|29|16|155|0|10|0|0|215|1|0|3|0|1|1|0|2|0|0|31|435|2024|4|25|15|9|28|4|N
11|1|2549|C|1|0|U|681|33|2|75|E1101|82|35|183|0|0|0|0|0|0|0|2|2|0|65|0|0|0|2|152|441|2024|4|25|14|3|7|4|N
11|1|2550|B|1|0|U|650|33|2|75|E1101|84|52|148|0|0|0|0|206|0|0|3|5|0|4|0|4|0|0|59|481|2024|4|25|15|17|40|4|N
11|1|2550|C|1|0|U|649|33|2|75|E1101|84|0|16|0|0|0|0|407|9|0|2|0|0|0|0|0|0|0|30|464|2024|4|25|15|17|40|4|N
11|1|2574|B|1|0|R|639|33|2|75|E1101|61|15|108|1|7|0|0|179|0|0|0|1|0|4|0|2|0|1|47|365|2024|4|25|15|18|55|1|N
11|1|2577|B|1|0|R|422|33|2|75|E1101|65|71|8|4|0|0|47|0|22|0|12|0|0|8|0|4|0|2|89|267|2024|4|25|15|37|0|1|N
